"","CitingID","CitedID"
"28244",4663,1366
"28245",4663,3714
"28246",6011,1366
"28247",6011,3714
"28248",230,3183
"28249",677,3183
"28250",1251,3183
"28251",3183,3183
"28252",968,1420
"28253",968,3761
"28254",2881,1420
"28255",2881,3761
"28256",970,1420
"28257",970,3761
"28258",972,1420
"28259",972,3761
"28260",2883,1420
"28261",2883,3761
"28262",2885,1420
"28263",2885,3761
"28264",4097,1420
"28265",4097,3761
"28266",679,4322
"28267",3679,4322
"28268",4964,4322
"28269",5508,4322
"28270",4652,4628
"28271",679,230
"28272",679,677
"28273",685,3503
"28274",3500,3503
"28275",3502,3503
"28276",4214,3503
"28277",4475,3503
"28278",1155,3503
"28279",3500,3503
"28280",3501,3503
"28281",3679,3503
"28282",4345,3503
"28283",4213,3503
"28284",4473,3503
"28285",4826,3503
"28286",230,5961
"28287",677,5961
"28288",1498,5961
"28289",3839,5961
"28290",6007,5961
"28291",3248,5961
"28292",6181,5961
"28293",5961,5961
"28294",6180,5961
"28295",6180,5961
"28296",230,5663
"28297",677,5663
"28298",1612,5663
"28299",3970,5663
"28300",1911,5663
"28301",5832,5663
"28302",6067,5663
"28303",4002,1628
"28304",4002,4003
"28305",5446,2728
"28306",3436,3993
"28307",6339,3993
"28308",6340,3993
"28309",3992,3993
"28310",4523,3993
"28311",4594,4594
"28312",4594,4594
"28313",4594,4594
"28314",1659,1661
"28315",1663,1661
"28316",232,731
"28317",687,731
"28318",1879,731
"28319",731,731
"28320",3726,731
"28321",1265,3949
"28322",3279,2654
"28323",3279,5389
"28324",3584,2654
"28325",3584,5389
"28326",232,1808
"28327",232,4208
"28328",687,1808
"28329",687,4208
"28330",2141,3254
"28331",2141,6191
"28332",6190,3254
"28333",6190,6191
"28334",1808,2412
"28335",1808,5039
"28336",4208,2412
"28337",4208,5039
"28338",2118,2412
"28339",2118,5039
"28340",4636,2412
"28341",4636,5039
"28342",2680,2412
"28343",2680,5039
"28344",5410,2412
"28345",5410,5039
"28346",3949,2412
"28347",3949,5039
"28348",4960,2412
"28349",4960,5039
"28350",5959,2412
"28351",5959,5039
"28352",6207,2412
"28353",6207,5039
"28354",232,2988
"28355",232,5833
"28356",687,2988
"28357",687,5833
"28358",1901,2988
"28359",1901,5833
"28360",3274,2988
"28361",3274,5833
"28362",6214,2988
"28363",6214,5833
"28364",506,2988
"28365",506,5833
"28366",1433,2988
"28367",1433,5833
"28368",2514,2988
"28369",2514,5833
"28370",5181,2988
"28371",5181,5833
"28372",977,5188
"28373",2817,5188
"28374",4224,5188
"28375",5968,5188
"28376",5188,5188
"28377",5613,5188
"28378",623,233
"28379",4790,233
"28380",4917,233
"28381",5337,233
"28382",233,5603
"28383",1535,5603
"28384",2023,5603
"28385",2509,5603
"28386",2737,5603
"28387",3030,5603
"28388",5874,5603
"28389",3950,5603
"28390",4790,5603
"28391",4793,5603
"28392",4917,5603
"28393",5152,5603
"28394",5337,5603
"28395",1720,1359
"28396",4083,1359
"28397",4117,1359
"28398",6254,1359
"28399",6321,1359
"28400",2976,1359
"28401",5810,1359
"28402",5461,1359
"28403",6216,1359
"28404",3950,623
"28405",4963,623
"28406",4852,623
"28407",6127,623
"28408",3950,2509
"28409",4790,2509
"28410",4793,2509
"28411",5337,2509
"28412",1532,1532
"28413",1532,3868
"28414",3868,1532
"28415",3868,3868
"28416",6137,6137
"28417",3950,4852
"28418",5337,4852
"28419",6127,4852
"28420",5952,4852
"28421",3109,3091
"28422",233,5699
"28423",4377,5699
"28424",1308,5699
"28425",2140,5699
"28426",3648,5699
"28427",4666,5699
"28428",3164,5699
"28429",4291,5699
"28430",4749,5699
"28431",5537,5699
"28432",5901,5699
"28433",4790,5699
"28434",5808,5699
"28435",5828,5699
"28436",5942,5699
"28437",2376,1829
"28438",5012,1829
"28439",5133,1829
"28440",712,2069
"28441",2135,2069
"28442",1921,2069
"28443",4727,2069
"28444",2663,5152
"28445",2669,5152
"28446",3164,5152
"28447",6346,5152
"28448",862,6082
"28449",2565,6082
"28450",3043,6082
"28451",3089,6082
"28452",4326,6082
"28453",5094,6082
"28454",6107,6082
"28455",6222,6082
"28456",3468,5365
"28457",5365,5365
"28458",235,57
"28459",4699,57
"28460",235,981
"28461",977,981
"28462",983,981
"28463",2815,981
"28464",4224,981
"28465",4333,981
"28466",5152,981
"28467",5188,981
"28468",5669,981
"28469",237,443
"28470",977,443
"28471",1074,443
"28472",3173,443
"28473",1761,443
"28474",3351,443
"28475",4333,443
"28476",4501,443
"28477",4502,443
"28478",236,236
"28479",236,693
"28480",693,236
"28481",693,693
"28482",322,236
"28483",322,693
"28484",953,236
"28485",953,693
"28486",402,236
"28487",402,693
"28488",1179,236
"28489",1179,693
"28490",2675,236
"28491",2675,693
"28492",522,236
"28493",522,693
"28494",1497,236
"28495",1497,693
"28496",3216,236
"28497",3216,693
"28498",6131,236
"28499",6131,693
"28500",1278,236
"28501",1278,693
"28502",3618,236
"28503",3618,693
"28504",1335,236
"28505",1335,693
"28506",1573,236
"28507",1573,693
"28508",1692,236
"28509",1692,693
"28510",4089,236
"28511",4089,693
"28512",2348,236
"28513",2348,693
"28514",4959,236
"28515",4959,693
"28516",2658,236
"28517",2658,693
"28518",5393,236
"28519",5393,693
"28520",3464,236
"28521",3464,693
"28522",6372,236
"28523",6372,693
"28524",4823,236
"28525",4823,693
"28526",236,800
"28527",236,2393
"28528",693,800
"28529",693,2393
"28530",800,800
"28531",800,2393
"28532",2393,800
"28533",2393,2393
"28534",1014,800
"28535",1014,2393
"28536",1796,800
"28537",1796,2393
"28538",2570,800
"28539",2570,2393
"28540",3021,800
"28541",3021,2393
"28542",4186,800
"28543",4186,2393
"28544",5273,800
"28545",5273,2393
"28546",1150,800
"28547",1150,2393
"28548",2651,800
"28549",2651,2393
"28550",5224,800
"28551",5224,2393
"28552",4823,800
"28553",4823,2393
"28554",406,1438
"28555",406,3778
"28556",1183,1438
"28557",1183,3778
"28558",896,1438
"28559",896,3778
"28560",2683,1438
"28561",2683,3778
"28562",1019,1438
"28563",1019,3778
"28564",1096,1438
"28565",1096,3778
"28566",3227,1438
"28567",3227,3778
"28568",1258,1438
"28569",1258,3778
"28570",3597,1438
"28571",3597,3778
"28572",1560,1438
"28573",1560,3778
"28574",3907,1438
"28575",3907,3778
"28576",3598,1438
"28577",3598,3778
"28578",236,4103
"28579",693,4103
"28580",800,4103
"28581",2393,4103
"28582",3043,4103
"28583",448,4103
"28584",1313,4103
"28585",5695,4103
"28586",6100,4103
"28587",551,4103
"28588",2870,4103
"28589",5690,4103
"28590",3274,4103
"28591",6214,4103
"28592",3304,3304
"28593",3304,6237
"28594",6237,3304
"28595",6237,6237
"28596",237,1603
"28597",1074,1603
"28598",3173,1603
"28599",5669,1603
"28600",4041,4966
"28601",237,1755
"28602",4333,1755
"28603",4410,1755
"28604",6098,1755
"28605",237,2726
"28606",237,5482
"28607",266,2726
"28608",266,5482
"28609",602,2726
"28610",602,5482
"28611",811,2726
"28612",811,5482
"28613",1462,2726
"28614",1462,5482
"28615",1466,2726
"28616",1466,5482
"28617",1813,2726
"28618",1813,5482
"28619",1966,2726
"28620",1966,5482
"28621",3804,2726
"28622",3804,5482
"28623",3808,2726
"28624",3808,5482
"28625",4447,2726
"28626",4447,5482
"28627",6303,2726
"28628",6303,5482
"28629",402,2726
"28630",402,5482
"28631",1179,2726
"28632",1179,5482
"28633",415,2726
"28634",415,5482
"28635",428,2726
"28636",428,5482
"28637",1253,2726
"28638",1253,5482
"28639",860,2726
"28640",860,5482
"28641",2563,2726
"28642",2563,5482
"28643",6364,2726
"28644",6364,5482
"28645",877,2726
"28646",877,5482
"28647",4526,2726
"28648",4526,5482
"28649",1083,2726
"28650",1083,5482
"28651",1583,2726
"28652",1583,5482
"28653",2515,2726
"28654",2515,5482
"28655",2690,2726
"28656",2690,5482
"28657",5176,2726
"28658",5176,5482
"28659",5438,2726
"28660",5438,5482
"28661",5703,2726
"28662",5703,5482
"28663",6009,2726
"28664",6009,5482
"28665",1318,2726
"28666",1318,5482
"28667",1581,2726
"28668",1581,5482
"28669",1853,2726
"28670",1853,5482
"28671",2874,2726
"28672",2874,5482
"28673",3655,2726
"28674",3655,5482
"28675",4165,2726
"28676",4165,5482
"28677",4444,2726
"28678",4444,5482
"28679",4907,2726
"28680",4907,5482
"28681",5050,2726
"28682",5050,5482
"28683",5701,2726
"28684",5701,5482
"28685",6096,2726
"28686",6096,5482
"28687",6356,2726
"28688",6356,5482
"28689",1579,2726
"28690",1579,5482
"28691",1600,2726
"28692",1600,5482
"28693",2051,2726
"28694",2051,5482
"28695",3436,2726
"28696",3436,5482
"28697",3957,2726
"28698",3957,5482
"28699",3960,2726
"28700",3960,5482
"28701",6339,2726
"28702",6339,5482
"28703",2638,2726
"28704",2638,5482
"28705",5373,2726
"28706",5373,5482
"28707",3894,2726
"28708",3894,5482
"28709",3961,2726
"28710",3961,5482
"28711",3979,2726
"28712",3979,5482
"28713",5585,2726
"28714",5585,5482
"28715",5613,2726
"28716",5613,5482
"28717",5744,2726
"28718",5744,5482
"28719",5811,2726
"28720",5811,5482
"28721",6219,2726
"28722",6219,5482
"28723",2452,2042
"28724",2452,4547
"28725",5087,2042
"28726",5087,4547
"28727",4196,2042
"28728",4196,4547
"28729",4544,2042
"28730",4544,4547
"28731",4549,2042
"28732",4549,4547
"28733",4549,2042
"28734",4549,4547
"28735",4550,2042
"28736",4550,4547
"28737",4557,2042
"28738",4557,4547
"28739",4641,2042
"28740",4641,4547
"28741",5990,2042
"28742",5990,4547
"28743",5992,2042
"28744",5992,4547
"28745",1260,4356
"28746",3600,4356
"28747",2401,4356
"28748",4340,4356
"28749",5256,4356
"28750",1009,4729
"28751",3508,4729
"28752",792,790
"28753",792,2387
"28754",2391,790
"28755",2391,2387
"28756",794,790
"28757",794,2387
"28758",2389,790
"28759",2389,2387
"28760",4275,790
"28761",4275,2387
"28762",1852,4163
"28763",4253,4163
"28764",2145,2147
"28765",2145,2147
"28766",2147,2147
"28767",2147,2147
"28768",3594,2147
"28769",4007,2147
"28770",5779,2147
"28771",5779,2147
"28772",6255,3874
"28773",4914,2316
"28774",4914,4915
"28775",238,5779
"28776",695,5779
"28777",1260,5779
"28778",3600,5779
"28779",238,1108
"28780",238,3261
"28781",695,1108
"28782",695,3261
"28783",1260,1108
"28784",1260,3261
"28785",3600,1108
"28786",3600,3261
"28787",5779,1108
"28788",5779,3261
"28789",1564,3364
"28790",1564,6278
"28791",3913,3364
"28792",3913,6278
"28793",6187,3364
"28794",6187,6278
"28795",2316,3364
"28796",2316,6278
"28797",4915,3364
"28798",4915,6278
"28799",3364,3364
"28800",3364,6278
"28801",6278,3364
"28802",6278,6278
"28803",3526,3364
"28804",3526,6278
"28805",992,5168
"28806",5168,5168
"28807",744,5792
"28808",2241,5792
"28809",5152,5792
"28810",2591,2589
"28811",2807,2589
"28812",3997,2589
"28813",1663,4091
"28814",4081,4091
"28815",4088,4091
"28816",1804,925
"28817",1920,925
"28818",4376,925
"28819",4552,925
"28820",2032,5139
"28821",546,1804
"28822",1593,1804
"28823",1844,1804
"28824",1914,1804
"28825",3252,1804
"28826",4373,1804
"28827",2794,1804
"28828",5584,1804
"28829",3428,1804
"28830",1680,1680
"28831",984,5207
"28832",2947,5207
"28833",2053,5329
"28834",6211,1375
"28835",3008,532
"28836",3008,1541
"28837",3783,4685
"28838",3882,4685
"28839",5111,4685
"28840",1664,3390
"28841",2090,3390
"28842",4608,3390
"28843",300,2688
"28844",626,3164
"28845",2011,662
"28846",2011,2013
"28847",694,2101
"28848",2103,2101
"28849",5817,2101
"28850",246,4871
"28851",4402,4871
"28852",5435,4871
"28853",5436,4871
"28854",246,4473
"28855",1138,4473
"28856",2310,4473
"28857",3365,4473
"28858",4910,4473
"28859",1991,4473
"28860",2520,4473
"28861",5190,4473
"28862",2904,4473
"28863",4936,4473
"28864",4937,4473
"28865",5734,4473
"28866",2987,4473
"28867",3359,4473
"28868",4627,4473
"28869",3363,4473
"28870",4214,4473
"28871",4475,4473
"28872",4826,4473
"28873",5094,4473
"28874",5192,4473
"28875",5425,4473
"28876",5511,4473
"28877",1656,3242
"28878",1656,6167
"28879",4047,3242
"28880",4047,6167
"28881",3816,3242
"28882",3816,6167
"28883",6108,3242
"28884",6108,6167
"28885",247,2007
"28886",5703,2007
"28887",408,2007
"28888",703,2007
"28889",1187,2007
"28890",668,2007
"28891",2041,2007
"28892",2666,2007
"28893",3110,2007
"28894",5398,2007
"28895",5979,2007
"28896",865,2007
"28897",3121,2007
"28898",899,2007
"28899",1424,2007
"28900",3765,2007
"28901",1607,2007
"28902",2452,2007
"28903",5087,2007
"28904",2874,2007
"28905",5701,2007
"28906",3662,2007
"28907",5992,2007
"28908",3961,2007
"28909",5229,2007
"28910",5622,2007
"28911",5700,2007
"28912",5828,2007
"28913",404,5972
"28914",1181,5972
"28915",1281,5972
"28916",1718,5972
"28917",4115,5972
"28918",1810,5972
"28919",2518,5972
"28920",4830,5972
"28921",4869,5972
"28922",4930,5972
"28923",5794,5972
"28924",2168,4705
"28925",4677,4705
"28926",2926,4705
"28927",4705,4705
"28928",5756,4705
"28929",2926,4705
"28930",5756,4705
"28931",4368,4705
"28932",4370,4705
"28933",4370,4705
"28934",4456,4705
"28935",4705,4705
"28936",1879,3487
"28937",3487,3487
"28938",4922,3487
"28939",417,4557
"28940",4641,4557
"28941",5991,4557
"28942",247,1992
"28943",247,4489
"28944",634,1992
"28945",634,4489
"28946",1937,1992
"28947",1937,4489
"28948",3886,1992
"28949",3886,4489
"28950",5516,5513
"28951",882,2623
"28952",1059,2623
"28953",2631,2623
"28954",5638,2623
"28955",1079,2623
"28956",1475,2623
"28957",5641,2623
"28958",1677,2623
"28959",2448,2623
"28960",5082,2623
"28961",2739,2623
"28962",2824,2623
"28963",5640,2623
"28964",3510,2623
"28965",4091,2623
"28966",5185,2623
"28967",5795,2623
"28968",834,6039
"28969",2505,6039
"28970",952,6039
"28971",1792,6039
"28972",2841,6039
"28973",3316,6039
"28974",4181,6039
"28975",6245,6039
"28976",1396,6039
"28977",3735,6039
"28978",1924,6039
"28979",4381,6039
"28980",6040,6039
"28981",2503,6039
"28982",5988,6039
"28983",6213,6039
"28984",3115,6039
"28985",3154,6039
"28986",3732,6039
"28987",5032,6039
"28988",5772,6039
"28989",6042,6039
"28990",3156,6039
"28991",6041,6039
"28992",3206,6039
"28993",6104,6039
"28994",3274,6039
"28995",3726,6039
"28996",6214,6039
"28997",6343,6039
"28998",3314,6039
"28999",6244,6039
"29000",3888,6039
"29001",6033,6039
"29002",6034,6039
"29003",6325,6039
"29004",4060,6039
"29005",4093,6039
"29006",4320,6039
"29007",5987,6039
"29008",6246,6039
"29009",248,4891
"29010",2613,5406
"29011",6286,5406
"29012",5330,5406
"29013",2210,4742
"29014",4741,4742
"29015",4743,4742
"29016",2774,4001
"29017",5549,4001
"29018",255,4721
"29019",322,4721
"29020",953,4721
"29021",3216,4721
"29022",6131,4721
"29023",4735,4721
"29024",3366,3392
"29025",6282,3392
"29026",2186,2376
"29027",2186,5012
"29028",2720,63
"29029",2831,63
"29030",4329,63
"29031",5541,63
"29032",2220,2474
"29033",2220,5130
"29034",4761,2474
"29035",4761,5130
"29036",744,4934
"29037",2241,4934
"29038",2226,4934
"29039",4765,4934
"29040",665,3988
"29041",2208,3988
"29042",4740,3988
"29043",3337,3988
"29044",3366,3988
"29045",6282,3988
"29046",3988,3988
"29047",4625,3988
"29048",6321,3988
"29049",4739,3988
"29050",646,4202
"29051",1971,4202
"29052",1484,4202
"29053",3824,4202
"29054",340,1715
"29055",1011,1715
"29056",1036,1715
"29057",2380,3433
"29058",5016,3433
"29059",3433,3433
"29060",4202,3433
"29061",704,1058
"29062",5471,1058
"29063",646,1484
"29064",646,3824
"29065",1971,1484
"29066",1971,3824
"29067",1663,5669
"29068",2842,5669
"29069",5670,5669
"29070",315,2310
"29071",315,4910
"29072",1991,2310
"29073",1991,4910
"29074",1995,2310
"29075",1995,4910
"29076",2956,2310
"29077",2956,4910
"29078",5784,2310
"29079",5784,4910
"29080",3132,2310
"29081",3132,4910
"29082",6018,2310
"29083",6018,4910
"29084",3359,2310
"29085",3359,4910
"29086",4039,2310
"29087",4039,4910
"29088",3363,2310
"29089",3363,4910
"29090",4213,2310
"29091",4213,4910
"29092",4214,2310
"29093",4214,4910
"29094",4936,2310
"29095",4936,4910
"29096",4937,2310
"29097",4937,4910
"29098",5094,2310
"29099",5094,4910
"29100",6019,2310
"29101",6019,4910
"29102",6342,2310
"29103",6342,4910
"29104",471,1001
"29105",2931,1001
"29106",5849,1001
"29107",742,5247
"29108",2227,5247
"29109",5118,5247
"29110",5795,5247
"29111",1663,5247
"29112",2105,5247
"29113",2229,5247
"29114",3961,5247
"29115",4138,5247
"29116",4347,5247
"29117",5749,5247
"29118",6098,5247
"29119",343,2815
"29120",977,2815
"29121",3351,2815
"29122",1322,2815
"29123",3658,2815
"29124",3842,2815
"29125",2318,2815
"29126",4920,2815
"29127",3187,2815
"29128",3657,2815
"29129",4225,2815
"29130",5968,2815
"29131",6080,2815
"29132",4410,2815
"29133",4501,2815
"29134",4462,2815
"29135",5226,2815
"29136",1562,2304
"29137",4402,3652
"29138",255,1029
"29139",5884,1029
"29140",6221,1029
"29141",401,1029
"29142",5504,1029
"29143",471,1029
"29144",906,1029
"29145",2701,1029
"29146",2931,1029
"29147",4049,1029
"29148",4674,1029
"29149",561,561
"29150",2246,4807
"29151",4808,4807
"29152",346,344
"29153",2614,344
"29154",5361,344
"29155",400,344
"29156",1177,344
"29157",998,344
"29158",1524,344
"29159",3863,344
"29160",1566,344
"29161",2130,344
"29162",2330,344
"29163",2464,344
"29164",2630,344
"29165",2634,344
"29166",5371,344
"29167",2191,2191
"29168",2191,2191
"29169",2191,2191
"29170",256,710
"29171",256,2131
"29172",316,710
"29173",316,2131
"29174",706,710
"29175",706,2131
"29176",708,710
"29177",708,2131
"29178",723,710
"29179",723,2131
"29180",858,710
"29181",858,2131
"29182",945,710
"29183",945,2131
"29184",1208,710
"29185",1208,2131
"29186",1912,710
"29187",1912,2131
"29188",1992,710
"29189",1992,2131
"29190",2129,710
"29191",2129,2131
"29192",2133,710
"29193",2133,2131
"29194",2561,710
"29195",2561,2131
"29196",2666,710
"29197",2666,2131
"29198",2842,710
"29199",2842,2131
"29200",2968,710
"29201",2968,2131
"29202",3298,710
"29203",3298,2131
"29204",3513,710
"29205",3513,2131
"29206",4372,710
"29207",4372,2131
"29208",4489,710
"29209",4489,2131
"29210",5398,710
"29211",5398,2131
"29212",5670,710
"29213",5670,2131
"29214",5797,710
"29215",5797,2131
"29216",6232,710
"29217",6232,2131
"29218",2258,710
"29219",2258,2131
"29220",4825,710
"29221",4825,2131
"29222",2454,710
"29223",2454,2131
"29224",5088,710
"29225",5088,2131
"29226",778,3666
"29227",2329,3666
"29228",2205,3666
"29229",2324,3666
"29230",3608,3666
"29231",3667,3666
"29232",4928,3666
"29233",5179,3666
"29234",2662,3666
"29235",3664,3666
"29236",744,5652
"29237",2241,5652
"29238",1591,5652
"29239",707,4588
"29240",3882,4588
"29241",4403,4588
"29242",5330,4588
"29243",3783,4588
"29244",5092,4588
"29245",5094,4588
"29246",5238,4588
"29247",5406,4588
"29248",5437,4588
"29249",5964,4588
"29250",2593,5357
"29251",4589,5357
"29252",5357,5357
"29253",5420,5357
"29254",6161,5357
"29255",1750,6205
"29256",4146,6205
"29257",2085,6205
"29258",3826,6205
"29259",6206,6205
"29260",258,2255
"29261",745,2255
"29262",522,2255
"29263",1497,2255
"29264",1965,2255
"29265",2258,2255
"29266",4825,2255
"29267",1381,6043
"29268",1806,6043
"29269",4138,6043
"29270",4206,6043
"29271",323,2435
"29272",2447,2435
"29273",5726,2435
"29274",578,2435
"29275",1717,2435
"29276",1556,2435
"29277",2439,2435
"29278",3904,2435
"29279",2441,2435
"29280",2454,2435
"29281",5088,2435
"29282",2443,2435
"29283",2796,2435
"29284",5586,2435
"29285",4679,2435
"29286",5648,2435
"29287",411,2426
"29288",411,5052
"29289",1050,2426
"29290",1050,5052
"29291",3111,2426
"29292",3111,5052
"29293",5196,2426
"29294",5196,5052
"29295",2430,2426
"29296",2430,5052
"29297",5056,2426
"29298",5056,5052
"29299",2734,2426
"29300",2734,5052
"29301",5053,2426
"29302",5053,5052
"29303",258,4523
"29304",745,4523
"29305",262,2577
"29306",793,2577
"29307",2088,2577
"29308",4607,2577
"29309",2020,2078
"29310",2020,4598
"29311",4519,2078
"29312",4519,4598
"29313",2088,2078
"29314",2088,4598
"29315",4607,2078
"29316",4607,4598
"29317",2732,2078
"29318",2732,4598
"29319",5484,2078
"29320",5484,4598
"29321",5117,2078
"29322",5117,4598
"29323",2056,2741
"29324",4570,2741
"29325",2085,2741
"29326",2741,2741
"29327",4914,2741
"29328",557,924
"29329",557,2765
"29330",1062,924
"29331",1062,2765
"29332",2496,924
"29333",2496,2765
"29334",2769,924
"29335",2769,2765
"29336",2771,924
"29337",2771,2765
"29338",3147,924
"29339",3147,2765
"29340",4869,924
"29341",4869,2765
"29342",4981,924
"29343",4981,2765
"29344",5160,924
"29345",5160,2765
"29346",5161,924
"29347",5161,2765
"29348",1059,924
"29349",1059,2765
"29350",2704,924
"29351",2704,2765
"29352",5456,924
"29353",5456,2765
"29354",258,6116
"29355",745,6116
"29356",821,6116
"29357",3712,6116
"29358",6117,6116
"29359",258,6128
"29360",745,6128
"29361",574,6128
"29362",1705,6128
"29363",2608,6128
"29364",5355,6128
"29365",3490,6128
"29366",4415,6128
"29367",4523,6128
"29368",5508,6128
"29369",5939,6128
"29370",6129,6128
"29371",258,6308
"29372",745,6308
"29373",834,6308
"29374",2017,6308
"29375",2505,6308
"29376",4187,6308
"29377",1274,6308
"29378",2429,6308
"29379",3616,6308
"29380",6026,6308
"29381",6106,6308
"29382",5461,6308
"29383",5464,6308
"29384",6043,6308
"29385",2199,2195
"29386",1120,2279
"29387",3315,2279
"29388",1537,2279
"29389",5537,2279
"29390",260,1517
"29391",751,1517
"29392",1162,1517
"29393",3421,1517
"29394",732,1517
"29395",2183,1517
"29396",2732,1517
"29397",4994,1517
"29398",5484,1517
"29399",1554,1517
"29400",3901,1517
"29401",2820,1517
"29402",5634,1517
"29403",3122,1517
"29404",6000,1517
"29405",3464,1517
"29406",6372,1517
"29407",5268,1517
"29408",5612,1517
"29409",6366,1517
"29410",3174,1990
"29411",6063,1990
"29412",825,2327
"29413",1509,2327
"29414",1557,2327
"29415",2327,2327
"29416",5693,2327
"29417",5995,2327
"29418",2867,2327
"29419",2867,2327
"29420",2923,2327
"29421",3637,2327
"29422",4255,2327
"29423",261,118
"29424",261,341
"29425",426,118
"29426",426,341
"29427",1249,118
"29428",1249,341
"29429",2024,118
"29430",2024,341
"29431",4529,118
"29432",4529,341
"29433",1326,2098
"29434",1326,4618
"29435",2551,2098
"29436",2551,4618
"29437",3656,2098
"29438",3656,4618
"29439",3657,2098
"29440",3657,4618
"29441",1997,2098
"29442",1997,4618
"29443",3582,2098
"29444",3582,4618
"29445",598,2534
"29446",598,5213
"29447",1809,2534
"29448",1809,5213
"29449",820,2534
"29450",820,5213
"29451",2493,2534
"29452",2493,5213
"29453",1353,2534
"29454",1353,5213
"29455",1656,2534
"29456",1656,5213
"29457",2471,2534
"29458",2471,5213
"29459",4047,2534
"29460",4047,5213
"29461",4998,2534
"29462",4998,5213
"29463",2521,516
"29464",2521,1461
"29465",2847,516
"29466",2847,1461
"29467",4223,516
"29468",4223,1461
"29469",809,3559
"29470",959,3559
"29471",2390,3559
"29472",5022,3559
"29473",2525,3559
"29474",5968,3559
"29475",6080,3559
"29476",4539,3559
"29477",4788,3559
"29478",4788,3559
"29479",5125,3559
"29480",5165,3559
"29481",5165,3559
"29482",5500,3559
"29483",5901,3559
"29484",5024,4245
"29485",1566,2464
"29486",2302,2464
"29487",262,637
"29488",793,637
"29489",262,422
"29490",262,1229
"29491",793,422
"29492",793,1229
"29493",404,422
"29494",404,1229
"29495",1181,422
"29496",1181,1229
"29497",1233,422
"29498",1233,1229
"29499",406,422
"29500",406,1229
"29501",1183,422
"29502",1183,1229
"29503",422,422
"29504",422,1229
"29505",1229,422
"29506",1229,1229
"29507",5541,422
"29508",5541,1229
"29509",5921,422
"29510",5921,1229
"29511",337,3202
"29512",337,6101
"29513",1532,3202
"29514",1532,6101
"29515",2258,3202
"29516",2258,6101
"29517",3868,3202
"29518",3868,6101
"29519",3869,3202
"29520",3869,6101
"29521",4825,3202
"29522",4825,6101
"29523",406,3202
"29524",406,6101
"29525",1183,3202
"29526",1183,6101
"29527",860,3202
"29528",860,6101
"29529",2563,3202
"29530",2563,6101
"29531",874,3202
"29532",874,6101
"29533",2607,3202
"29534",2607,6101
"29535",1034,3202
"29536",1034,6101
"29537",2756,3202
"29538",2756,6101
"29539",3061,3202
"29540",3061,6101
"29541",3198,3202
"29542",3198,6101
"29543",5524,3202
"29544",5524,6101
"29545",6095,3202
"29546",6095,6101
"29547",1081,3202
"29548",1081,6101
"29549",1208,3202
"29550",1208,6101
"29551",1928,3202
"29552",1928,6101
"29553",2664,3202
"29554",2664,6101
"29555",3213,3202
"29556",3213,6101
"29557",3513,3202
"29558",3513,6101
"29559",4393,3202
"29560",4393,6101
"29561",5397,3202
"29562",5397,6101
"29563",5799,3202
"29564",5799,6101
"29565",262,1092
"29566",262,3221
"29567",793,1092
"29568",793,3221
"29569",634,1092
"29570",634,3221
"29571",1937,1092
"29572",1937,3221
"29573",1455,1092
"29574",1455,3221
"29575",2661,1092
"29576",2661,3221
"29577",3010,1092
"29578",3010,3221
"29579",5858,1092
"29580",5858,3221
"29581",4621,1092
"29582",4621,3221
"29583",4998,1092
"29584",4998,3221
"29585",3012,5661
"29586",5860,5661
"29587",5668,5661
"29588",262,3721
"29589",793,3721
"29590",455,3721
"29591",735,3721
"29592",2989,3721
"29593",4626,3721
"29594",688,3721
"29595",2075,3721
"29596",1317,3721
"29597",2354,3721
"29598",4972,3721
"29599",3614,3721
"29600",4200,3721
"29601",5511,3721
"29602",4345,3721
"29603",4937,3721
"29604",262,4050
"29605",793,4050
"29606",4148,4050
"29607",4903,4050
"29608",6069,4050
"29609",262,4075
"29610",348,4075
"29611",793,4075
"29612",1043,4075
"29613",2429,4075
"29614",3396,4075
"29615",3481,4075
"29616",6025,4075
"29617",6026,4075
"29618",6322,4075
"29619",350,4075
"29620",1041,4075
"29621",1375,4075
"29622",1740,4075
"29623",3492,4075
"29624",3628,4075
"29625",4072,4075
"29626",4134,4075
"29627",5462,4075
"29628",1922,4075
"29629",4380,4075
"29630",1924,4075
"29631",4381,4075
"29632",1954,4075
"29633",4440,4075
"29634",2926,4075
"29635",5756,4075
"29636",3393,4075
"29637",5235,4075
"29638",3627,4075
"29639",4071,4075
"29640",4190,4075
"29641",1287,4890
"29642",4501,4890
"29643",4922,4890
"29644",1322,4890
"29645",3658,4890
"29646",1699,4890
"29647",262,4647
"29648",793,4647
"29649",4969,4647
"29650",314,4647
"29651",931,4647
"29652",2034,4647
"29653",3341,4647
"29654",4542,4647
"29655",2556,4647
"29656",5251,4647
"29657",2878,4647
"29658",5706,4647
"29659",2920,4647
"29660",5746,4647
"29661",3030,4647
"29662",5874,4647
"29663",3042,4647
"29664",3693,4647
"29665",5892,4647
"29666",3098,4647
"29667",5957,4647
"29668",262,4866
"29669",793,4866
"29670",600,4866
"29671",1811,4866
"29672",1224,4866
"29673",3549,4866
"29674",2312,4866
"29675",4911,4866
"29676",3419,4866
"29677",4167,4866
"29678",4926,4866
"29679",5618,4866
"29680",6190,4866
"29681",262,5493
"29682",793,5493
"29683",2117,5493
"29684",4562,5493
"29685",4600,5493
