PaperID	Author	Title	Source	PubYear	Volume	Issue	StartPage	EndPage	StartYear	EndYear	Months	Areakm2	NumCams	CamDays
622	"Ferreguetti, Atilla Colombo; Davis, Courtney Lynn; Tomas, Walfrido Moraes; Bergallo, Helena Godoy"	"Using activity and occupancy to evaluate niche partitioning: the case of two peccary species in the Atlantic Rainforest, Brazil"	HYSTRIX-ITALIAN JOURNAL OF MAMMALOGY	2018	29	2	168	174	2013	2014	12	235	39	
623	"Ferreguetti, Atilla Colombo; Tomas, Walfrido Moraes; Bergallo, Helena Godoy"	"Density, habitat use, and daily activity patterns of the Red-rumped Agouti (Dasyprocta leporina) in the Atlantic Forest, Brazil"	STUDIES ON NEOTROPICAL FAUNA AND ENVIRONMENT	2018	53	2	143	151	2013	2014	12	235	39	7020
624	"Ferreguetti, Atilla Colombo; Tomas, Walfrido M.; Bergallo, Helena G."	"Density and niche segregation of two armadillo species (Xenarthra: Dasypodidae) in the Vale Natural Reserve, Brazil"	MAMMALIAN BIOLOGY	2016	81	2	138	145	2013	2014	12	235	39	7020
625	"Ferreira, Guilhereme Braga; Rabelo Oliveira, Marcelo Juliano; De Paula, Rogerio Cunha; Guimaraes Rodrigues, Flavio Henrique; Cunha Carmo, Erica Daniele"	"Regionally extinct species rediscovered: the bush dog Speothos venaticus in Minas Gerais, south-eastern Brazil"	ORYX	2015	49	1	60	63	2005	2012				6000
626	"Ferreira, Guilherme B.; Ahumada, Jorge A.; Oliveira, Marcelo J. R.; de Pinho, Fernando F.; Barata, Izabela M.; Carbone, Chris; Collen, Ben"	Assessing the conservation value of secondary savanna for large mammals in the Brazilian Cerrado	BIOTROPICA	2017	49	5	734	744	2012	2012	3			1898
628	"Ferreira-Rodriguez, Noe; Pombal, Manuel A."	Bait effectiveness in camera trap studies in the Iberian Peninsula	MAMMAL RESEARCH	2019	64	2	155	164	2016	2016	12		9	485
629	"Fidino, Mason A.; Lehrer, Elizabeth W.; Magle, Seth B."	Habitat Dynamics of the Virginia Opossum in a Highly Urban Landscape	AMERICAN MIDLAND NATURALIST	2016	175	2	155	167	2010	2012				
630	"Fiehler, Craig M.; Cypher, Brian L.; Bremner-Harrison, Samantha; Pounds, Dennis"	A theft-resistant adjustable security box for digital cameras	JOURNAL OF WILDLIFE MANAGEMENT	2007	71	6	2077	2080	2006	2006	5		7	1120
631	"Fifield, Virginia L.; Rossi, Anna J.; Boydston, Erin E."	"Documentation of mountain lions in Marin County, California, 2010-2013"	CALIFORNIA FISH AND GAME	2015	101	1	66	71	2010	2013			14	
632	"Figel, Joe J.; Botero-Canola, Sebastian; Forero-Medina, German; David Sanchez-Londono, Juan; Valenzuela, Leonor; Noss, Reed F."	Wetlands are keystone habitats for jaguars in an intercontinental biodiversity hotspot	PLOS ONE	2019	14	9			2015	2016	9	7337	70	15305
633	"Figel, Joe J.; Botero-Canola, Sebastian; David Sanchez-Londono, Juan; Noss, Reed F."	Species responses to oil palm: Cautionary considerations for multi-site extrapolation	BIOLOGICAL CONSERVATION	2019	229		179	180	2013	2016				
634	"Figel, Joe J.; Ruiz-Gutierrez, Fernando; Brown, David E."	"Densities and perceptions of jaguars in coastal Nayarit, Mexico"	WILDLIFE SOCIETY BULLETIN	2016	40	3	506	513	2010	2010		194	54	1575
635	"Figel, Joe J.; Botero-Canola, Sebastian; David Sanchez-Londono, Juan; Quintero-Angel, Andres"	"Unexpected documentation and inter-Andean range expansion of a vulnerable large mammal (Mammalia, Pilosa, Myrmecophaga tridactyla) in Colombia"	MAMMALIA	2016	80	4	449	452	2013	2015	21			6367
636	"Figel, Joe J.; Duran, Elvira; Barton Bray, David; Prisciliano-Vazquez, Jose-Rogelio"	New jaguar records from montane forest at a priority site in southern Mexico.	Cat News	2009	50		14	15	2007	2008	13	144		1164
637	"Filipczykova, Eva; Heitkonig, Ignas M. A.; Castellanos, Armando; Hantson, Wouter; Steyaert, Sam M. J. G."	Marking behavior of Andean bears in an Ecuadorian cloud forest: a pilot study	URSUS	2016	27	2	122	128	2012	2013	6		3	306
638	"Findlay, Melanie A.; Briers, Robert A.; Diamond, Neil; White, Patrick J. C."	Developing an empirical approach to optimal camera-trap deployment at mammal resting sites: evidence from a longitudinal study of an otter Lutra lutra holt	EUROPEAN JOURNAL OF WILDLIFE RESEARCH	2017	63	6			2009	2015				1720
639	"Finerty, Genevieve E.; Bahaa-el-Din, Laila; Henley, Stephen; Kesch, M. Kristina; Seymour-Smith, Justin; Van der Weyde, Leanne K.; Macdonald, David W.; Loveridge, Andrew J."	Range expansion: Servals spotted in the Kalahari.	Cat News	2019	69		9	11						
640	"Fischer, Claude; Tagand, Romain; Hausser, Yves"	"Diversity and distribution of small carnivores in a miombo woodland within the Katavi region, Western Tanzania"	Small Carnivore Conservation	2013	48		60	66	2011	2012				2493
641	"Fischer, Johannes H.; Jones, Samuel E., I; Brodie, Jedediah F.; Marshall, Andrew J.; Setiawan, Endro; Wain, Agusdin; van Berkel, Tim B. T.; Wearn, Oliver R.; van der Kaaden, Anna; Granados, Alys; Mathai, John; Cheyne, Susan M.; Denny, Matthew J. H."	"The potential value of camera-trap studies for identifying, ageing, sexing and studying the phenology of Bornean Lophura pheasants"	FORKTAIL	2017		33	92	102	2009	2015				
642	"Fischer, Johannes H.; Debski, Igor; Taylor, Graeme A.; Wittmer, Heiko U."	Assessing the suitability of non-invasive methods to monitor interspecific interactions and breeding biology of the South Georgian diving petrel (Pelecanoides georgicus)	NOTORNIS	2017	64	1	13	20	2015	2016	2		20	1150
643	"Fjalling, Arne; Kleiner, Jenny; Beszczynska, Magdalena"	Evidence that grey seals (Halichoerus grypus) use above-water vision to locate baited buoys.	NAMMCO Scientific Publications	2007	6		215	227						
645	"Fleschutz, Mira M.; Galvez, Nicolas; Pe'er, Guy; Davies, Zoe G.; Henle, Klaus; Schuettler, Elke"	Response of a small felid of conservation concern to habitat fragmentation	BIODIVERSITY AND CONSERVATION	2016	25	8	1447	1463	2012	2012	3		50	2000
646	"Flezar, Ursa; le Roux, Elizabeth; Kerley, Graham I. H.; Kuijper, Dries P. J.; te Beest, Mariska; Druce, Dave J.; Prinsloo, Dominique; Cromsigt, Joris P. G. M."	Simulated elephant-induced habitat changes can create dynamic landscapes of fear	BIOLOGICAL CONSERVATION	2019	237		267	279						770
647	"Flores-Morales, Minerva; Vazquez, Jorge; Bautista, Amando; Rodriguez-Martinez, Luisa; Monroy-Vilchis, Octavio"	Response of two sympatric carnivores to human disturbances of their habitat: the bobcat and coyote	MAMMAL RESEARCH	2019	64	1	53	62	2012	2013	13		18	3301
648	"Focardi, S.; Morimando, F.; Capriotti, S.; Ahmed, A.; Genov, P."	Cooperation improves the access of wild boars (Sus scrofa) to food sources	BEHAVIOURAL PROCESSES	2015	121		80	86	2011	2011	2			
649	"Fonturbel, Francisco E.; Candia, Alina B.; Botto-Mahan, Carezza"	Nocturnal activity patterns of the monito del monte (Dromiciops gliroides) in native and exotic habitats	JOURNAL OF MAMMALOGY	2014	95	6	1199	1206	2011	2013	10		25	5012
651	"Foresman, KR; Pearson, DE"	Comparison of proposed survey procedures for detection of forest carnivores	JOURNAL OF WILDLIFE MANAGEMENT	1998	62	4	1217	1226	1994	1995				497
652	"Fornitano, Larissa; Angeli, Thais; Costa, Romulo Theodoro; Olifiers, Natalie; Bianchi, Rita de Cassia"	"MEDIUM TO LARGE-SIZED MAMMALS OF THE AUGUSTO RUSCHI BIOLOGICAL RESERVE, SAO PAULO STATE, BRAZIL."	Oecologia Australis	2015	19		232	243	2012	2013	7	7.6		562
653	"Forrester, Tavis; O'Brien, Tim; Fegraus, Eric; Jansen, Patrick A.; Palmer, Jonathan; Kays, Roland; Ahumada, Jorge; Stern, Beth; McShea, William"	An Open Standard for Camera Trap Data	BIODIVERSITY DATA JOURNAL	2016	4									
654	"Forrester, Tavis D.; Baker, Megan; Costello, Robert; Kays, Roland; Parsons, Arielle W.; McShea, William J."	Creating advocates for mammal conservation through citizen science	BIOLOGICAL CONSERVATION	2017	208		98	105	2012	2013				
655	"Forsyth, David M.; Ramsey, David S. L.; Woodford, Luke P."	"Estimating abundances, densities, and interspecific associations in a carnivore community"	JOURNAL OF WILDLIFE MANAGEMENT	2019	83	5	1090	1102	2015	2015	2		100	6400
656	"Forsyth, David M.; Allen, Robert B.; Allen, Roy K. J.; Affeld, Kathrin; MacKenzie, Darryl I."	"Soil phosphorus predicts feral pig (Sus scrofa) occupancy, detection probability and feeding activity in a temperate montane rainforest"	WILDLIFE RESEARCH	2016	43	4	277	287	2010	2011			25	
658	"Foster, Rebecca J.; Harmsen, Bart J.; Doncaster, C. Patrick"	Habitat Use by Sympatric Jaguars and Pumas Across a Gradient of Human Disturbance in Belize	BIOTROPICA	2010	42	6	724	731	2004	2006		525		22000
659	"Foster, Vania C.; Sarmento, Pedro; Sollmann, Rahel; Torres, Natalia; Jacomo, Anah T. A.; Negroes, Nuno; Fonseca, Carlos; Silveira, Leandro"	Jaguar and Puma Activity Patterns and Predator-Prey Interactions in Four Brazilian Biomes	BIOTROPICA	2013	45	3	373	379	2005	2010	58		145.5	26989
660	"Fournier, Gislene F. S. R.; Pinter, Adriano; Santiago, Renata; Munoz-Leal, Sebastian; Martins, Thiago Fernandes; Lopes, Marcos Gomes; McCoy, Karen D.; Toty, Celine; Horta, Mauricio C.; Labruna, Marcelo B.; Dias, Ricardo A."	A high gene flow in populations of Amblyomma ovale ticks found in distinct fragments of Brazilian Atlantic rainforest	EXPERIMENTAL AND APPLIED ACAROLOGY	2019	77	2	215	228	2015	2016	9		6	
662	"Francis, Ian; Smith, Claire B."	The use of trail cameras for the audio monitoring of birds and detection of Spotted Crakes	Scottish Birds	2015	35	2	126	128	2012	2014	1		1	33
663	"Francis, Mitchell J.; Spooner, Peter G.; Matthews, Alison"	"The influence of urban encroachment on squirrel gliders (Petaurus norfolcensis): effects of road density, light and noise pollution"	WILDLIFE RESEARCH	2015	42	4	324	333			0.5		34	578
664	"Franco, Marcela; Quijano, Andrea; Soto-Gamboa, Mauricio"	"Communal nesting, activity patterns, and population characteristics in the near-threatened monito del monte, Dromiciops gliroides"	JOURNAL OF MAMMALOGY	2011	92	5	994	1004	2008	2008	2		4	
666	"Frentzel, Dylan J"	Photographic evidence of the white-tailed deer	SOUTHWESTERN NATURALIST	2020	64	2	140	142	2017	2018	18		24	
668	"Frigeri, Enrico; Cassano, Camila Righetto; Pardini, Renata"	"Domestic dog invasion in an agroforestry mosaic in southern Bahia, Brazil"	TROPICAL CONSERVATION SCIENCE	2014	7	3	508	528	2007	2009	4		39	4346
669	"Froese, Graden Z. L.; Contasti, Adrienne L.; Mustari, Abdul Haris; Brodie, Jedediah F."	"Disturbance impacts on large rain-forest vertebrates differ with edge type and regional context in Sulawesi, Indonesia"	JOURNAL OF TROPICAL ECOLOGY	2015	31		509	517	2013	2014	8		46	3545
670	"Fuda, Rebecca; Ryan, Sadie; Cohen, Jonathan; Hartter, Joel; Frair, Jacqueline"	"Assessing the impacts of oil exploration and restoration on mammals in Murchison Falls Conservation Area, Uganda"	AFRICAN JOURNAL OF ECOLOGY	2018	56	4	804	817	2014	2014	4		15	1089
671	"Fukasawa, Keita; Mishima, Yoshio; Yoshioka, Akira; Kumada, Nao; Totsu, Kumiko; Osawa, Takeshi"	"Mammal assemblages recorded by camera traps inside and outside the evacuation zone of the Fukushima Daiichi Nuclear Power Plant accident (vol 31, pg 493, 2016)"	ECOLOGICAL RESEARCH	2016	31	5	757	757	2014	2014	6		45	
672	"Fukuda, Shinpei; Konuma, Junji"	Using three-dimensional printed models to test for aposematism in a carabid beetle	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY	2019	128	3	735	741	2016	2016	6		3	
673	"Fuller, Angela K.; Linden, Daniel W.; Royle, J. Andrew"	Management Decision Making for Fisher Populations Informed by Occupancy Modeling	JOURNAL OF WILDLIFE MANAGEMENT	2016	80	5	794	802	2013	2015	9	70096	160.3333333	
674	"Fuller, TK; York, EC; Powell, SM; Decker, TA; DeGraaf, RM"	An evaluation of territory mapping to estimate fisher density	CANADIAN JOURNAL OF ZOOLOGY-REVUE CANADIENNE DE ZOOLOGIE	2001	79	9	1691	1696	1994	1995	3		50	3100
675	"Fulton, Graham R."	Identification of nest predators with remote cameras and artificial nests in extensive old-growth woodland of southwestern Australia	Corella	2006	30	2	35	39						
676	"Fusco-Costa, Roberto; Ingberman, Bianca"	Records of the bush dog Speothos venaticus in a continuous remnant of coastal Atlantic Forest in southern Brazil	ORYX	2013	47	1	105	108	2009	2011	14	210.5		4112
677	"Fusco-Costa, Roberto; Ingberman, Bianca; Zarate do Couto, Hilton Thadeu; Nakano-Oliveira, Eduardo; de Araujo Monteiro-Filho, Emygdio Leite"	"Population density of a coastal island population of the ocelot in Atlantic Forest, southeastern Brazil"	MAMMALIAN BIOLOGY	2010	75	4	358	362	2006	2006	11			
678	"Gabel, Wray; Frederick, Peter; Zabala, Jabi"	Nestling carcasses from colonially breeding wading birds: patterns of access and energetic relevance for a vertebrate scavenger community	SCIENTIFIC REPORTS	2019	9				2018	2018	2			
679	"Gabriel Escobar-Flores, Jonathan; Sandoval, Sarahi; Valdez, Raul; Shahriary, Eahsan; Torres, Jorge; Alvarez-Cardenas, Sergio; Gallina-Tessaro, Patricia"	Waterhole detection using a vegetation index in desert bighorn sheep (Ovis canadensis cremnobates) habitat	PLOS ONE	2019	14	1			2015	2015	8			3380
680	"Galase, Nicole K."	FIRST CONFIRMED BAND-RUMPED STORM PETREL OCEANODROMA CASTRO COLONY IN THE HAWAIIAN ISLANDS	MARINE ORNITHOLOGY	2019	47	1	25	28						
681	"Galbraith, Josie A.; Jones, Darryl N.; Beggs, Jacqueline R.; Parry, Katharina; Stanley, Margaret C."	Urban Bird Feeders Dominated by a Few Species and Individuals	FRONTIERS IN ECOLOGY AND EVOLUTION	2017	5				2012	2013	7		33	
683	"Galetti, Mauro; Camargo, Hileia; Siqueira, Tadeu; Keuroghlian, Alexine; Donatti, Camila I.; Jorge, Maria Luisa S. P.; Pedrosa, Felipe; Kanda, Claudia Z.; Ribeiro, Milton C."	Diet Overlap and Foraging Activity between Feral Pigs and Native Peccaries in the Pantanal	PLOS ONE	2015	10	11			2003	2010				1637
684	"Galetti, Mauro; Bovendorp, Ricardo S.; Guevara, Roger"	Defaunation of large mammals leads to an increase in seed predation in the Atlantic forests	GLOBAL ECOLOGY AND CONSERVATION	2015	3		824	830						796
685	"Galetti, Mauro; Bovendorp, Ricardo S.; Fadini, Rodrigo F.; Gussoni, Carlos O. A.; Rodrigues, Marcos; Alvarez, Ariane D.; Guimaraes, Paulo R., Jr.; Alves, Kaiser"	Hyper abundant mesopredators and bird extinction in an Atlantic forest island	ZOOLOGIA	2009	26	2	288	298						29
686	"Gallo, Travis; Fidino, Mason; Lehrer, Elizabeth W.; Magle, Seth"	Urbanization alters predator-avoidance behaviours	JOURNAL OF ANIMAL ECOLOGY	2019	88	5	793	803	2010	2013				23861
687	"Gallo, Travis; Fidino, Mason; Lehrer, Elizabeth W.; Magle, Seth B."	Mammal diversity and metacommunity dynamics in urban green spaces: implications for urban wildlife conservation	ECOLOGICAL APPLICATIONS	2017	27	8	2330	2341	2010	2013				23108
688	"Gallo, Travis; Stinson, Lani T.; Pejchar, Liba"	Pinyon-juniper removal has long-term effects on mammals	FOREST ECOLOGY AND MANAGEMENT	2016	377		93	100	2014	2014	3		44	6556
689	"Galvao, Camila Andre; Francisco, Mercival Roberto; Schlindwein, Marcelo Nivert"	Agroforestry system as a buffer zone in a Brazilian Atlantic Forest conservation unit: an artificial nest predation perspective	BIOTA NEOTROPICA	2018	18	1			2014	2015				
690	"Galvez, Nicolas; Guillera-Arroita, Gurutzeta; St John, Freya A. V.; Schuettler, Elke; Macdonald, David W.; Davies, Zoe G."	A spatially integrated framework for assessing socioecological drivers of carnivore decline	JOURNAL OF APPLIED ECOLOGY	2018	55	3	1393	1405	2012	2014			72.5	23373
691	"Galvez, Nicolas; Guillera-Arroita, Gurutzeta; Morgan, Byron J. T.; Davies, Zoe G."	Cost-efficient effort allocation for camera-trap occupancy surveys of mammals	BIOLOGICAL CONSERVATION	2016	204		350	359						
692	"Galvez, Nicolas; Hernandez, Felipe; Laker, Jerry; Gilabert, Horacio; Petitpas, Robert; Bonacic, Cristian; Gimona, Alessandro; Hester, Alison; Macdonald, David W."	Forest cover outside protected areas plays an important role in the conservation of the Vulnerable guina Leopardus guigna	ORYX	2013	47	2	251	258	2008	2009			27	6200
693	"Galvis, Nelson; Link, Andres; Di Fiore, Anthony"	A Novel Use of Camera Traps to Study Demography and Life History in Wild Animals: A Case Study of Spider Monkeys (Ateles belzebuth)	INTERNATIONAL JOURNAL OF PRIMATOLOGY	2014	35	5	908	918	2006	2009				723
694	"Gangadharan, A.; Vaidyanathan, S.; St Clair, C. C."	Categorizing species by niche characteristics can clarifyconservation planning in rapidly-developing landscapes	ANIMAL CONSERVATION	2016	19	5	451	461	2011	2013		302		37476
695	"Gantchoff, Mariela G.; Belant, Jerrold L.; Masson, Diego A."	Occurrence of invasive mammals in southern Nahuel Huapi National Park	STUDIES ON NEOTROPICAL FAUNA AND ENVIRONMENT	2013	48	3	175	182	2012	2012	3		19	645
696	"Garcia-Anleu, Rony; Ponce-Santizo, Gabriela; Balas Mcnab, Roan; Polisar, John; Noss, Andrew; Moreira, Jose; Ruano, Gustavo"	The queen of Tikal and her suitors.	Cat News	2015	62		42	43	2005	2009	2.5	72	40	1988
697	"Garcia-Salgado, Gonzalo; Rebollo, Salvador; Perez-Camacho, Lorenzo; Martinez-Hesterkamp, Sara; Navarro, Alberto; Fernandez-Pereira, Jose-Manuel"	Evaluation of Trail-Cameras for Analyzing the Diet of Nesting Raptors Using the Northern Goshawk as a Model	PLOS ONE	2015	10	5			2007	2011			19.5	2366
698	"Gardner, Beth; Sollmann, Rahel; Kumar, N. Samba; Jathanna, Devcharan; Karanth, K. Ullas"	State space and movement specification in open population spatial capture-recapture models	ECOLOGY AND EVOLUTION	2018	8	20	10336	10344	1991	2000		136.6	43	
699	"Gardner, Beth; Reppucci, Juan; Lucherini, Mauro; Royle, J. Andrew"	Spatially explicit inference for open populations: estimating demographic parameters from camera-trap studies	ECOLOGY	2010	91	11	3376	3383	2006	2007	6		44	
700	"Garrison, BA; Wachs, RL; Giles, TA; Triggs, ML"	A mounting technique for Trailmaster camera systems to monitor deer	"TRANSACTIONS OF THE WESTERN SECTION OF THE WILDLIFE SOCIETY, VOL 35, 1999"	1999			50	56						
701	"Garrote, German; Maria Gil-Sanchez, Jose; McCain, Emil B.; de Lillo, Santiago; Luis Telleria, Jose; Angel Simon, Miguel"	The effect of attractant lures in camera trapping: a case study of population estimates for the Iberian lynx (Lynx pardinus)	EUROPEAN JOURNAL OF WILDLIFE RESEARCH	2012	58	5	881	884	2010	2010	6	22.8	11	2560
702	"Garvey, Patrick M.; Glen, Alistair S.; Clout, Mick N.; Wyse, Sarah V.; Nichols, Margaret; Pech, Roger P."	Exploiting interspecific olfactory communication to monitor predators	ECOLOGICAL APPLICATIONS	2017	27	2	389	402	2014	2014	2		40	1834
703	"Gaston, Anthony J.; Pelletier, Mia; Eberl, Christine; Mallory, Mark L."	Incubation shifts of northern fulmars Fulmarus glacialis in the Canadian high Arctic determined by digital photography	POLAR BIOLOGY	2014	37	2	261	267	2012	2012				
